Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
1378,0.15,0.150000567346171,0.150001637743926,0.150002977426474,0.150004126121853,0.150004519967168,0.150003576652106,0.149997440244517,0.149975237492633,0.149910761697136,0.149749221050317,0.149390163023906,0.148668670264891,0.147330949858764,0.144984472485868,0.141063851242047,0.1357339925602,0.131547338474486,0.129124620765239,0.12776891066319,0.127042144731435,0.126674380231044,0.126500440197083,0.12642511216832,0.12639690999511,0.126388291444628,0.12638824070231,0.126390228311021,0.126395136597303,0.126402649767181,0.126410712374406,0.126418024772156,0.126424925422032,0.126431756876501,0.126438656680776,0.12644563783991,0.126452702306638,0.126459734329056,0.126466951556612,0.126473689009535,0.126484551192496,0.126482713209757
1379,0.15,0.150000567638748,0.150001637179076,0.150002971577815,0.150004128931382,0.150004531233652,0.150003604585683,0.14999753954011,0.149975556791065,0.149911655110784,0.149751420967462,0.149395001218952,0.148678338176943,0.147348904480801,0.145016221840373,0.141116178546945,0.135791057633609,0.131582924759186,0.12914528613561,0.127780489367828,0.127048283803852,0.126677407327929,0.126501842329242,0.126425665081396,0.126397053901411,0.126388464571752,0.126388215079949,0.126390151411625,0.126395041774439,0.12640256736841,0.126410660880081,0.126417991843699,0.126424895760805,0.126431723112153,0.126438616234132,0.126445590382693,0.126452648211187,0.126459674096793,0.126466885121802,0.126473616789475,0.126484469691869,0.126482631672089
1380,0.15,0.150000567880598,0.150001636567218,0.150002967184982,0.15000413026952,0.150004543333686,0.150003632237222,0.149997637585723,0.14997587280897,0.149912540512524,0.149753603124479,0.149399803950644,0.148687941155895,0.147366746096832,0.145047782387105,0.141168221691976,0.135848307247483,0.131618728654365,0.129166084295707,0.127792150131753,0.127054470837791,0.126680459956731,0.126503258082313,0.126426216738698,0.12639721207697,0.126388600132912,0.12638816638317,0.126390080821462,0.126394958591714,0.126402491857688,0.12641061233523,0.126417959984789,0.126424866728708,0.126431690112114,0.126438576869506,0.126445544318736,0.126452595756538,0.126459615661513,0.126466820585947,0.126473546455146,0.126484389941633,0.126482551904308
1381,0.15,0.150000568088478,0.150001635946899,0.150002963875808,0.150004130193749,0.150004556285826,0.150003659698639,0.149997734491033,0.14997618565648,0.149913418022947,0.149755767682733,0.149404571466842,0.148697479601522,0.147384475364713,0.145079154745007,0.141219997930436,0.135905725775319,0.131654748609331,0.129187015274539,0.127803891791866,0.127060707477754,0.12668353816333,0.126504685977497,0.126426773452434,0.126397372735208,0.126388718295056,0.126388098359022,0.126390012768723,0.126394881342122,0.126402418827495,0.126410564031788,0.126417927958812,0.126424837908984,0.126431657830528,0.126438538640826,0.126445499673773,0.126452544906528,0.126459558945275,0.126466757861394,0.126473477947796,0.126484311950217,0.126482473911094
1382,0.15,0.150000568274444,0.150001635352095,0.150002961405191,0.150004128693663,0.150004570120184,0.150003687043792,0.149997830343811,0.149976495426211,0.149914287751028,0.149757914796753,0.149409304011441,0.148706953910651,0.147402092940782,0.145110339636201,0.141271520165526,0.135963300364182,0.131690983724964,0.129208079515175,0.127815713431489,0.127066995240925,0.126686642222893,0.126506124581982,0.12642734088481,0.126397526027947,0.126388835115791,0.126388013870165,0.126389944549616,0.126394805675359,0.126402344736084,0.126410513675616,0.126417894653902,0.126424808886319,0.126431626187451,0.126438501572444,0.126445456459413,0.126452495623523,0.126459503873873,0.12646669686323,0.126473411207138,0.126484235717805,0.126482397689012
1383,0.15,0.150000568426583,0.150001634786604,0.150002960157654,0.150004125452512,0.150004584922498,0.150003714250277,0.149997925113194,0.149976802114194,0.149915149741517,0.149760044585312,0.149414001812298,0.148716364475827,0.147419599495518,0.145141338336253,0.141322777680743,0.136021033134157,0.131727436707859,0.129229279421719,0.127827615647308,0.127073334873591,0.126689773355969,0.126507573207713,0.12642792023801,0.126397673387673,0.126388944099372,0.126387910820945,0.126389878847514,0.126394734404652,0.126402270819763,0.126410461416663,0.126417859803269,0.126424779356588,0.126431594965401,0.126438465542376,0.126445414613651,0.126452447868727,0.126459450409912,0.1264666375487,0.126473346195806,0.126484161229981,0.126482323222229
1384,0.15,0.150000568531645,0.150001634254116,0.15000296055709,0.150004120127267,0.150004600782369,0.150003741291279,0.14999801876329,0.14997710571274,0.149916004036728,0.149762157165395,0.149418665095411,0.148725711686882,0.147436995695147,0.145172152145344,0.14137375877191,0.136078926850173,0.131764110400704,0.129250617542398,0.127839599061361,0.127079727107021,0.126692932887442,0.126509031090694,0.126428512729042,0.126397816555114,0.126389037859075,0.12638778694219,0.126389818660149,0.126394670686673,0.126402198497947,0.126410407464556,0.126417823139181,0.126424748997963,0.126431563930858,0.126438430419438,0.126445374070739,0.126452401601822,0.126459398513962,0.12646657987091,0.126473282870633,0.126484088465187,0.126482250487544
1385,0.15,0.150000568575047,0.150001633758216,0.150002963066766,0.150004112348628,0.150004617793261,0.150003768135569,0.149998111253178,0.149977406210449,0.149916850676543,0.1497642526522,0.149423294084919,0.148734995930938,0.147454282201638,0.145202782388269,0.141424450747175,0.136136984922001,0.131801007782279,0.129272096569558,0.127851664321037,0.127086172657463,0.126696122246533,0.126510497390983,0.126429119589741,0.126397957579238,0.126389108117194,0.126387639791209,0.126389767299608,0.126394618021538,0.126402129373159,0.126410352088599,0.126417784392964,0.126424717470912,0.126431532834268,0.126438396063245,0.126445334761184,0.126452356780971,0.126459348144555,0.126466523778828,0.126473221182654,0.126484017394721,0.126482179454384
1386,0.15,0.150000568582143,0.150001633266526,0.150002967699205,0.150004101834642,0.150004636954462,0.150003794975611,0.149998202518717,0.149977703492068,0.149917689585431,0.149766331062738,0.149427888933186,0.148744217548811,0.14747145964416,0.145233229651555,0.141474865927056,0.136195193510957,0.131838127135201,0.129293716212918,0.127863812498522,0.127092671308486,0.126699342418721,0.12651197279443,0.126429739937836,0.126398098124433,0.126389156911437,0.126387484797978,0.126389722322111,0.126394570535031,0.126402059295585,0.126410292943718,0.126417742252087,0.126424683921188,0.126431501062986,0.126438362029834,0.126445296380238,0.126452313213298,0.12645929918726,0.126466469210728,0.126473161094255,0.126483948005946,0.126482110107474
1387,0.15,0.150000568734906,0.150001632609345,0.150002972630614,0.15000408871193,0.15000466272098,0.150003822872412,0.149998292421128,0.149977997055404,0.149918520253056,0.1497683920433,0.149432449523143,0.148753376711781,0.147488528538383,0.145263491626748,0.141525115147762,0.136253470944724,0.131875448384926,0.129315464360112,0.127876046220053,0.127099219316707,0.126702592396288,0.126513464040842,0.126430364758387,0.126398237511881,0.126389228275902,0.126387406282546,0.12638965836721,0.126394485505999,0.126401961583293,0.126410217510785,0.126417691411781,0.126424645574757,0.12643146666012,0.126438326739448,0.126445257733401,0.126452270132178,0.126459251254174,0.126466416075656,0.126473102627651,0.126483880367887,0.126482042510897
1388,0.15,0.15000056891889,0.150001631873209,0.15000297958066,0.150004072268472,0.150004693103064,0.150003851251745,0.149998380946644,0.149978287110474,0.149919342974388,0.149770435927612,0.149436976235732,0.148762473900073,0.147505489599801,0.145293571484278,0.141575122369641,0.136311864124566,0.131912986141353,0.129337351397678,0.127888365281365,0.127105819484569,0.12670587519438,0.126514966342449,0.126431000272105,0.126398380324335,0.126389285233244,0.126387359369618,0.126389593788082,0.126394390034308,0.126401852173131,0.126410132448597,0.126417634022716,0.126424603193281,0.126431430134051,0.126438290707788,0.126445219277633,0.12645222783848,0.126459204462443,0.12646636432539,0.126473045676654,0.12648381437652,0.12648197655934
1389,0.15,0.150000569146131,0.150001631033507,0.150002988790566,0.150004052117852,0.150004728908085,0.150003880241369,0.149998468020139,0.149978573553474,0.149920157692087,0.149772462749072,0.149441469233516,0.148771509456203,0.147522343451254,0.145323470056645,0.141624891083906,0.136370365183522,0.131950740185657,0.129359378173171,0.127900770740577,0.127112471757628,0.126709192235147,0.126516479795881,0.126431646121536,0.126398529307224,0.126389324619779,0.126387354896925,0.12638952845362,0.126394281468658,0.126401728803798,0.126410036194449,0.126417569004847,0.126424555981546,0.126431390902335,0.12643825352971,0.126445180749189,0.126452186168506,0.12645915870753,0.126466313887267,0.126472990182383,0.126483749992546,0.126481912210303
1390,0.15,0.150000569430093,0.150001630063127,0.150003000508141,0.15000402785498,0.150004771007607,0.150003909979893,0.149998553560241,0.149978856270186,0.149920964338823,0.149774472532843,0.149445928672519,0.148780483717061,0.147539090709414,0.14535318814993,0.141674425533328,0.136428965702528,0.131988710111858,0.129381545469109,0.127913263707877,0.127119176005034,0.126712545008414,0.12651800452897,0.126432301821643,0.126398687467876,0.126389343130475,0.126387404735851,0.126389462141012,0.126394156851137,0.12640158900006,0.126409927066439,0.126417495207425,0.126424503093387,0.126431348343275,0.126438214771177,0.126445141865095,0.126452144947036,0.126459113878115,0.126466264684046,0.126472936081306,0.12648368717107,0.126481849415435
1391,0.15,0.150000569785664,0.150001628932448,0.150003014987782,0.150003999056094,0.150004820337395,0.150003940616768,0.149998637479331,0.149979135135976,0.149921762837273,0.149776465295852,0.149450354702232,0.148789397013907,0.147555731984789,0.145382726543798,0.141723730712235,0.136487656710422,0.132026895326819,0.12940385400297,0.127925845345525,0.127125932019529,0.12671593507168,0.126519540700751,0.126432966759798,0.126398858075509,0.126389337318958,0.126387521791431,0.126389394535749,0.126394012917225,0.126401430072749,0.126409803263463,0.126417411408995,0.126424443631688,0.126431301795925,0.12643817396926,0.126445102323145,0.126452103987328,0.126459069856098,0.12646621663391,0.126472883305241,0.12648362586161,0.12648178812053
1392,0.15,0.150000570229157,0.150001627609345,0.150003032490473,0.150003965278753,0.150004877897411,0.150003972312295,0.149998719683545,0.1499794100158,0.149922553100124,0.149778441046789,0.149454747465608,0.148798249672373,0.14757226788172,0.145412085991496,0.141772812366512,0.13654642868394,0.132065295050252,0.129426304427192,0.127938516867856,0.127132739517454,0.126719364050119,0.126521088501461,0.12643364019579,0.126399044661243,0.126389303597505,0.126387720002352,0.12638932523162,0.126393846095788,0.126401249118763,0.12640966286522,0.126417316317397,0.126424376648386,0.126431250560086,0.126438130632139,0.126445061801903,0.126452063091121,0.126459026516597,0.126466169650465,0.126472831781353,0.126483566008093,0.126481728265529
1393,0.15,0.150000570298547,0.150001627715776,0.150003046484064,0.150003942872133,0.150004926481895,0.150004002126437,0.149998801511508,0.14997968307682,0.149923337037281,0.149780401220134,0.149459108009034,0.148807042529812,0.14758869927071,0.14544126887686,0.14182164004239,0.136605292017667,0.132103923126658,0.129448897602161,0.127951279407698,0.127139601972909,0.12672282664262,0.12652265420824,0.126434320502631,0.126399238519759,0.126389265673988,0.126387891065877,0.126389261657307,0.126393689773531,0.126401072947778,0.126409521287868,0.126417217540354,0.126424305702995,0.126431196015702,0.126438084954284,0.126445019910738,0.126452021677565,0.126458983323746,0.126466123357423,0.12647278127582,0.126483507542889,0.126481669802703
1394,0.15,0.150000569834393,0.150001629831327,0.150003054711282,0.150003937614656,0.150004960417594,0.150004029082939,0.149998883392482,0.149979955024115,0.149924115288703,0.149782346341968,0.149463436801157,0.1488157760932,0.147605026845151,0.145470276517181,0.141870207232503,0.136664243704784,0.132142783915699,0.129471634151865,0.1279641342338,0.127146520376824,0.126726322005961,0.126524240328175,0.126435006402304,0.12639943905303,0.126389229892342,0.126388005094592,0.126389206174147,0.126393553639078,0.126400909370076,0.126409382871179,0.126417116983908,0.126424231442619,0.126431138173088,0.126438036652344,0.126444976271153,0.126451979387213,0.126458939988621,0.126466077553019,0.126472731648305,0.126483450396524,0.126481612667059
1395,0.15,0.150000568985185,0.150001633474724,0.150003059265613,0.150003944526391,0.150004985767655,0.150004054204055,0.149998964830309,0.149980225074876,0.149924887202,0.149784276013979,0.149467733722735,0.148824450533368,0.147621251118287,0.145499109144716,0.141918531788263,0.136723267108627,0.132181872126893,0.129494514460854,0.127977082752322,0.127153493194166,0.126729853832865,0.126525845530718,0.126435696974229,0.126399653909801,0.126389184926373,0.126388111992138,0.126389155987668,0.126393423267106,0.126400746862567,0.126409240683736,0.126417010752306,0.126424151551085,0.126431075649285,0.126437984957158,0.126444930517339,0.126451936086162,0.126458896473756,0.126466032213187,0.126472682853695,0.126483394497744,0.126481556776127
1396,0.15,0.150000567661483,0.15000163898868,0.150003058854682,0.150003966995553,0.150004999544379,0.150004076970683,0.149999046040383,0.149980493589668,0.149925653116208,0.149786190545065,0.149471999101981,0.148833066273624,0.147637372733063,0.145527767791997,0.141966613877313,0.13678235525309,0.13222118967243,0.129517538984834,0.127990126354853,0.127160520726403,0.12673342239437,0.126527471537772,0.126436390791474,0.126399884765171,0.126389132997099,0.126388201192655,0.126389112166354,0.126393302517283,0.126400588618959,0.126409096383725,0.126416899354609,0.126424065935563,0.12643100807947,0.126437929427487,0.126444882239332,0.126451891443859,0.126458852533239,0.126465987166943,0.126472634764229,0.126483339766727,0.126481502050662
1397,0.15,0.150000565765977,0.150001646745494,0.150003052060961,0.150004008717374,0.150004998470291,0.15000409681429,0.149999127259729,0.149980760963452,0.149926413399259,0.14978809026367,0.149476233278202,0.148841623741676,0.147653392331534,0.145556253497246,0.142014453702942,0.136841501006565,0.132260738564324,0.129540708119759,0.128003266482465,0.12716760327288,0.126737027893686,0.12652912021977,0.126437086284813,0.126400133313985,0.126389076715772,0.126388260775533,0.126389075840562,0.126393195664649,0.126400438198842,0.126408951848329,0.126416783402971,0.126423974540593,0.126430935100626,0.126437869607057,0.126444831006967,0.126451845111042,0.126458807906546,0.126465942233193,0.126472587244467,0.126483286117948,0.126481448405913
