Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32
4638,25,24.9999794688078,24.9999137538427,24.9998020601453,24.9996151678873,24.9993119593595,24.9988388331264,24.9981348692588,24.9971458286882,24.9958475367192,24.994270556293,24.9925006400579,24.9906322505805,24.9887157249546,24.9867608556655,24.9847905242459,24.9828601957266,24.9809489165552,24.9788459346904,24.9761234589344,24.9732361718661,24.9722171698562,24.9724403876468,24.9739371175418,24.9789753442379,24.991922101043,25.0211354844346,25.0819246509803,25.2012659779,25.4342120267647,26.2188759822229,26.2188759822229
4639,25,24.9999795565511,24.999914110281,24.9998028515365,24.9996166508197,24.9993144974512,24.9988428874202,24.9981409308916,24.9971542670111,24.9958583749644,24.9942833066826,24.9925144880096,24.9906465687406,24.9887303091948,24.9867756643402,24.9848052846492,24.9828746303494,24.9809636596796,24.9788629608839,24.9761457399114,24.9732516232188,24.9722201478355,24.9724385310577,24.9739209260317,24.9789233288633,24.9917924365561,25.020848208212,25.0813342857393,25.200120881442,25.4320585133601,26.213680829536,26.2136808295361
4640,25,24.9999796439555,24.9999144653705,24.9998036400215,24.9996181285204,24.9993170270976,24.9988469293639,24.9981469763803,24.9971626871044,24.9958691966157,24.9942960462986,24.9925283317305,24.9906608860008,24.9887448930278,24.9867904732376,24.9848200477443,24.9828890675246,24.9809783976323,24.9788799648264,24.9761679964249,24.9732671719951,24.9722231931394,24.97243671461,24.9739048801798,24.9788716732267,24.991663533104,25.0205624585874,25.0807468303316,25.1989810562847,25.4299142411766,26.2085055753503,26.2085055753504
4641,25,24.9999797310228,24.9999148191182,24.9998044256146,24.9996196010136,24.9993195483334,24.9988509589982,24.9981530057584,24.9971710889716,24.9958800016231,24.9943087750531,24.9925421711526,24.990675202336,24.9887594764466,24.986805282337,24.9848348135017,24.9829035072754,24.9809931305077,24.9788969467208,24.9761902274934,24.9732828179317,24.9722263059374,24.9724349384716,24.9738889780927,24.9788203742776,24.9915353852201,25.0202782250944,25.0801622659911,25.1978464707123,25.4277791586623,26.2033501206734,26.2033501206735
4642,25,24.9999798177532,24.9999151715247,24.9998052083171,24.9996210683015,24.9993220611616,24.9988549763265,24.9981590190289,24.9971794726128,24.9958907899828,24.9943214929386,24.9925560062703,24.9906895177442,24.9887740594506,24.9868200916365,24.984849581919,24.9829179496034,24.9810078583138,24.9789139065834,24.9762124330475,24.9732985609989,24.9722294862424,24.9724332026587,24.9738732196191,24.9787694317646,24.9914079924563,25.0199955068774,25.0795805911827,25.1967171221277,25.4256532615947,26.1982144573772,26.1982144573772
4643,25,24.9999799041486,24.9999155225981,24.9998059881455,24.9996225304119,24.9993245656222,24.9988589813963,24.998165016231,24.9971878380323,24.9959015616371,24.9943341998527,24.9925698370038,24.9907038321961,24.9887886420318,24.9868349011122,24.9848643529621,24.9829323945352,24.9810225811599,24.9789308446483,24.976234612001,24.9733144008544,24.9722327342483,24.9724315073768,24.9738576025856,24.9787188421386,24.9912813484689,25.0197142918043,25.0790017841481,25.1955929737503,25.4235364901731,26.1930984705727,26.1930984705728
4644,25,24.9999799902106,24.9999158723442,24.9998067651114,24.9996239873643,24.9993270617434,24.9988629742408,24.9981709973926,24.9971961852337,24.9959123165468,24.9943468957237,24.9925836632964,24.9907181456705,24.9888032241846,24.9868497107474,24.9848791266066,24.9829468420883,24.9810372991226,24.9789477610771,24.9762567636589,24.973330337218,24.9722360500934,24.9724298527785,24.9738421255105,24.9786686029075,24.9911554488251,25.0194345714165,25.0784258297094,25.1944739999182,25.4214288026637,26.1880020801061,26.1880020801062
4645,25,24.9999800759398,24.9999162207664,24.9998075392225,24.9996254391716,24.9993295495437,24.998866954882,24.9981769625324,24.9972045142197,24.9959230546859,24.9943595805041,24.9925974851106,24.9907324581536,24.9888178059054,24.9868645205316,24.9848939028366,24.9829612922744,24.9810520122525,24.9789646559763,24.9762788875778,24.9733463698924,24.972239433869,24.9724282389686,24.9738267874256,24.9786187124257,24.9910302906006,25.0191563401381,25.077852717857,25.1933601837025,25.4193301715306,26.1829252330678,26.1829252330679
4646,25,24.9999801613376,24.9999165678693,24.9998083104878,24.9996268858492,24.9993320290453,24.9988709233463,24.9981829116724,24.9972128249933,24.9959337760237,24.9943722541373,24.9926113024012,24.9907467696285,24.9888323871899,24.986879330452,24.9849086816333,24.9829757451071,24.9810667206099,24.9789815294729,24.9763009832405,24.9733624986326,24.9722428856841,24.9724266660755,24.9738115871822,24.9785691687273,24.9909058703038,25.0188795913135,25.0772824366415,25.1922515048894,25.4172405638911,26.1778678662617,26.1778678662618
4647,25,24.9999802464048,24.9999169136575,24.9998090789169,24.9996283274136,24.999334500272,24.998874879662,24.9981888448368,24.9972211175583,24.9959444805272,24.994384916562,24.9926251151194,24.9907610800767,24.9888469680334,24.9868941404948,24.9849234629759,24.982990200601,24.9810814242598,24.9789983817036,24.976323050106,24.9733787231613,24.9722464056558,24.9724251342412,24.9737965235532,24.9785199696917,24.990782184172,25.0186043177752,25.0767149731894,25.191147941697,25.4151599443041,26.172829911558,26.172829911558
4648,25,24.9999803311429,24.9999172581356,24.9998098445196,24.9996297638809,24.9993369632475,24.9988788238572,24.9981947620495,24.9972293919185,24.9959551681642,24.9943975677178,24.9926389232165,24.9907753894799,24.9888615484313,24.9869089506468,24.9849382468441,24.9830046587703,24.9810961232663,24.9790152128027,24.9763450876596,24.9733950431898,24.9722499939002,24.9724236436107,24.9737815953412,24.978471113227,24.9906592284962,25.0183305124621,25.0761503148137,25.1900494726531,25.4130882778251,26.1678113017639,26.167811301764
4649,25,24.9999804155527,24.9999176013085,24.9998106073058,24.9996311952682,24.9993394179959,24.9988827559611,24.9982006633354,24.9972376480781,24.9959658389014,24.9944102075424,24.9926527266418,24.9907896978191,24.9888761283791,24.9869237608941,24.9849530332169,24.9830191196293,24.9811108176958,24.9790320229088,24.9763670953901,24.9734114584021,24.9722536505371,24.9724221943383,24.9737668013227,24.9784225971683,24.9905369994409,25.0180581680771,25.0755884483979,25.1889560755512,25.4110255283055,26.1628119673507,26.1628119673508
4650,25,24.9999804996355,24.9999179431808,24.999811367285,24.9996326215917,24.9993418645412,24.9988866760021,24.9982065487187,24.9972458860418,24.9959764927067,24.9944228359741,24.9926665253453,24.9908040050751,24.9888907078721,24.9869385712236,24.9849678220734,24.983033583192,24.9811255076132,24.9790488121577,24.9763890728153,24.9734279684733,24.9722573756842,24.9724207865795,24.9737521403131,24.9783744193944,24.9904154932506,25.0177872774801,25.0750293611016,25.1878677286456,25.4089716603363,26.157831840194,26.1578318401941
4651,25,24.9999805833922,24.999918283757,24.9998121244669,24.9996340428679,24.999344302907,24.9988905840086,24.9982124182241,24.9972541058138,24.9959871295486,24.9944354529526,24.9926803192774,24.9908183112291,24.9889052869057,24.9869533816221,24.9849826133933,24.9830480494719,24.9811401930823,24.9790655806822,24.9764110194794,24.973444573068,24.972261169457,24.9724194204911,24.9737376111617,24.978326577819,24.9902947062333,25.0175178336558,25.0744730403023,25.1867844105523,25.4069266390886,26.1528708532696,26.1528708532697
4652,25,24.9999806668242,24.9999186230419,24.9998128788611,24.9996354591129,24.9993467331172,24.9988944800091,24.9982182718761,24.9972623073993,24.9959977493952,24.994448058416,24.9926941083872,24.9908326162613,24.9889198654753,24.9869681920766,24.9849974071556,24.9830625184825,24.9811548741685,24.9790823286182,24.9764329349357,24.9734612718281,24.9722650319731,24.9724180962369,24.9737232127094,24.9782790703159,24.9901746346272,25.01724982946,25.0739194731399,25.1857060994759,25.4048904290545,26.1479289382282,26.1479289382282
4653,25,24.9999807499323,24.9999189610394,24.9998136304763,24.9996368703417,24.999349155193,24.9988983640295,24.998224109697,24.9972704908028,24.9960083522184,24.9944606523094,24.9927078926291,24.9908469201541,24.988934443577,24.9869830025754,24.9850122033416,24.9830769902355,24.9811695509294,24.9790990560858,24.9764548188026,24.9734780644219,24.9722689633363,24.9724168139658,24.973708943938,24.9782318949964,24.9900552750915,25.016983258552,25.0733686481949,25.1846327760553,25.4028629986822,26.1430060343157,26.1430060343158
4654,25,24.9999808327177,24.9999192977545,24.9998143793225,24.9996382765713,24.9993515691597,24.9989022360999,24.9982299317133,24.99727865603,24.9960189379854,24.9944732345681,24.9927216719489,24.9908612228865,24.9889490212056,24.9869978131051,24.9850270019294,24.9830914647446,24.981184223433,24.9791157632263,24.9764766706468,24.9734949504456,24.9722729636684,24.9724155738553,24.9736948036635,24.978185049643,24.9899366237039,25.0167181134893,25.0728205520584,25.1835644175477,25.4008443109015,26.138102070132,26.1381020701321
4655,25,24.9999809151814,24.9999196331916,24.9998151254091,24.9996396778178,24.9993539750402,24.9989060962482,24.9982357379491,24.9972868030862,24.9960295066662,24.9944858051326,24.9927354462964,24.9908755244388,24.9889635983569,24.9870126236534,24.9850418028988,24.9831059420222,24.981198891742,24.9791324501696,24.9764984900875,24.9735119295111,24.9722770330804,24.9724143760726,24.9736807908109,24.9781385322153,24.9898186768556,25.0164543874296,25.0722751723946,25.182501003023,25.3988343315822,26.1332169799221,26.1332169799222
4656,25,24.9999809973246,24.999919967355,24.9998158687451,24.9996410740966,24.9993563728575,24.998909944502,24.9982415284289,24.9972949319773,24.9960400582313,24.9944983639435,24.9927492156216,24.9908898247914,24.9889781750262,24.9870274342079,24.9850566062294,24.9831204220803,24.9812135559182,24.9791491170444,24.9765202767621,24.973529001219,24.9722811716817,24.9724132207862,24.9736669043257,24.9780923406906,24.9897014309694,25.0161920735933,25.0717324969755,25.1814425117244,25.3968330268675,26.1283506984363,26.1283506984364
4657,25,24.9999810791482,24.9999203002492,24.99981660934,24.9996424654235,24.9993587626344,24.998913780889,24.9982473031769,24.9973030427088,24.9960505926516,24.9945109109419,24.9927629798744,24.9909041239243,24.9889927512093,24.9870422447568,24.9850714119012,24.9831349049308,24.9812282160232,24.9791657639786,24.976542030325,24.9735461651587,24.9722853795799,24.972412108166,24.9736531431723,24.9780464730618,24.989584882494,25.0159311652533,25.0711925136608,25.1803889230365,25.3948403631193,26.1235031608256,26.1235031608257
4658,25,24.9999811606532,24.9999206318786,24.999817347203,24.9996438518145,24.9993611443943,24.9989176054376,24.9982530622181,24.9973111352872,24.9960611098974,24.9945234460672,24.9927767390027,24.9909184218171,24.9890073269012,24.9870570552877,24.9850862198934,24.9831493905853,24.9812428721202,24.9791823911033,24.976563750436,24.9735634208942,24.9722896568841,24.9724110383891,24.9736395062992,24.9780009272684,24.9894690277837,25.015671655507,25.0706552099888,25.1793402157868,25.3928563057825,26.1186743004484,26.1186743004484
4659,25,24.9999812418408,24.9999209622477,24.9998180823432,24.9996452332854,24.9993635181602,24.9989214181755,24.9982588055773,24.9973192097188,24.99607160994,24.9945359692599,24.9927904929552,24.9909327184489,24.9890219020976,24.9870718657889,24.9851010301856,24.9831638790553,24.981257524271,24.9791989985469,24.9765854367769,24.9735807679846,24.9722940037003,24.9724100116308,24.9736259926894,24.9779557012964,24.9893538632736,25.0154135376085,25.0701205737744,25.1782963692639,25.3908808210426,26.1138640520704,26.1138640520705
4660,25,24.999981322712,24.9999212913605,24.9998188147696,24.9996466098513,24.9993658839543,24.9989252191299,24.9982645332785,24.9973272660098,24.9960820927516,24.9945484804628,24.9928042416822,24.9909470137998,24.989036476794,24.9870866762488,24.985115842758,24.9831783703517,24.9812721725352,24.9792155864332,24.9766070890544,24.9735982059917,24.9722984201289,24.9724090280627,24.9736126013732,24.9779107932053,24.9892393855276,25.0151568050589,25.0695885932728,25.1772573634967,25.388913876282,26.109072352746,26.1090723527461
4661,25,24.9999814032678,24.9999216192215,24.9998195444915,24.9996479815281,24.9993682418003,24.9989290083296,24.9982702453472,24.9973353041671,24.9960925583033,24.9945609796146,24.9928179851304,24.9909613078482,24.9890510509856,24.9871014866554,24.9851306575897,24.9831928644854,24.9812868169759,24.9792321548936,24.9766287069712,24.9736157344358,24.9723029062753,24.9724080878683,24.9735993313321,24.9778662009366,24.9891255908993,25.0149014509652,25.0690592560214,25.1762231772836,25.3869554368623,26.1042991356048,26.1042991356048
4662,25,24.9999814835093,24.9999219458354,24.9998202715186,24.9996493483325,24.9993705917219,24.9989327858035,24.9982759418097,24.9973433241983,24.9961030065659,24.9945734666536,24.9928317232453,24.9909756005717,24.9890656246675,24.9871162969966,24.985145474659,24.9832073614678,24.9813014576571,24.979248704061,24.9766502902412,24.9736333528161,24.9723074622447,24.9724071912364,24.9735861815458,24.9778219224051,24.9890124756935,25.0146474683462,25.0685325493911,25.1751937891302,25.3850054676532,26.0995443328035,26.0995443328035
4663,25,24.9999815634374,24.9999222712061,24.9998209958592,24.9996507102787,24.9993729337404,24.9989365515776,24.9982816226893,24.9973513261098,24.9961134375135,24.9945859415248,24.9928454559783,24.9909898919506,24.9890801978353,24.9871311072617,24.9851602939471,24.9832218613084,24.9813160946356,24.9792652340533,24.976671838624,24.9736510606766,24.9723120881284,24.9724063383353,24.9735731511227,24.9777779557696,24.9889000366455,25.0143948510375,25.068008462226,25.1741691800394,25.3830639375952,26.0948078843379,26.094807884338
4664,25,24.9999816430532,24.999922595338,24.9998217175225,24.9996520673824,24.9993752678788,24.9989403056801,24.9982872880112,24.9973593099094,24.996123851119,24.9945984041687,24.9928591832764,24.9910041819627,24.9890947704843,24.9871459174391,24.9851751154332,24.9832363640173,24.9813307279724,24.9792817449981,24.9766933518713,24.973668857511,24.9723167840239,24.9724055293489,24.9735602391054,24.9777342990359,24.9887882702174,25.0141435923625,25.0674869824375,25.1731493294179,25.3811308130086,26.0900897251182,26.0900897251182
4665,25,24.9999817223579,24.9999229182355,24.9998224365179,24.9996534196599,24.999377594161,24.9989440481402,24.9982929378019,24.9973672756049,24.9961342473536,24.9946108545234,24.9928729050842,24.9910184705851,24.9891093426093,24.9871607275171,24.9851899390957,24.9832508696049,24.9813453577308,24.9792982370274,24.97671482974,24.973686742781,24.9723215500304,24.9724047644694,24.9735474445142,24.9776909501412,24.988677172747,25.0138936854138,25.0669680975146,25.1721342159428,25.3792060590065,26.0853897876978,26.0853897876979
4666,25,24.9999818013523,24.9999232399027,24.9998231528539,24.9996547671254,24.9993799126079,24.9989477789836,24.9982985720847,24.9973752232037,24.9961446261931,24.994623292535,24.9928866213529,24.9910327577974,24.9891239142059,24.9871755374852,24.9852047649157,24.98326537808,24.9813599839666,24.9793147102569,24.9767362720288,24.9737047160028,24.9723263862332,24.9724040438666,24.9735347664997,24.9776479072804,24.988566741028,25.0136451241474,25.0664517965049,25.1711238209393,25.3772896450234,26.0807080129614,26.0807080129615
4667,25,24.9999818800376,24.999923560344,24.9998238665401,24.9996561097954,24.9993822232438,24.99895149824,24.9983041908868,24.9973831527142,24.9961549876091,24.9946357181408,24.9929003320256,24.9910470435755,24.9891384852689,24.9871903473316,24.9852195928711,24.9832798894525,24.9813746067435,24.9793311648202,24.976757678518,24.9737227766049,24.9723312927288,24.9724033677379,24.973522204091,24.9776051683707,24.9884569713579,25.013397901588,25.0659380667637,25.1701181228369,25.3753815357421,26.0760443325801,26.0760443325802
