Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
2064,0.85,0.849999427039044,0.84999833219189,0.849997237701777,0.849996138302891,0.849995044871,0.849993980744221,0.849992809344361,0.849991379369927,0.849990046135911,0.849989326853539,0.849989648886321,0.84999168952959,0.84999872833707,0.850017939100301,0.850064001435653,0.850164508030455,0.85036708672899,0.850747777368457,0.851421189126179,0.852557547066149,0.85441930511362,0.857409122871323,0.861820664278676,0.866301669640513,0.869279942890632,0.871112130842591,0.872220619931327,0.872872036781874,0.873239407779087,0.873436017173598,0.873534973264822,0.873580724372436,0.873599054796019,0.873604303283917,0.873604330092763,0.873602545905113,0.873598043060029,0.873590520014192,0.873582410363585,0.873570271650121,0.873570271650121
2065,0.85,0.849999427013439,0.849998332103002,0.84999723760571,0.849996138147831,0.849995044606409,0.849993980238337,0.849992807781189,0.849991385195299,0.849990095131828,0.849989274945035,0.849989624571505,0.849991648122421,0.849998620093063,0.85001766653063,0.850063369943018,0.850163156408892,0.850364396265623,0.850742763859836,0.851412355065989,0.852542603114021,0.854394610602716,0.8573694762529,0.861767723533768,0.86626020999509,0.869253927499925,0.87109590765733,0.872210781053941,0.872866254613653,0.873236173646678,0.873434311801805,0.873534124721437,0.873580351145703,0.873598919254142,0.873604278378167,0.87360433950617,0.873602590952997,0.873598129128938,0.873590641404476,0.873582529880735,0.873570375201574,0.873570375201574
2066,0.85,0.849999426987551,0.8499983320071,0.849997237512171,0.849996137957701,0.849995044407614,0.849993979483823,0.849992806801885,0.849991395662451,0.849990167242167,0.849989204127991,0.849989597420986,0.849991608013304,0.849998514371575,0.850017397464361,0.850062744054468,0.850161814843564,0.850361723697497,0.850737780957315,0.851403571381547,0.852527740853808,0.854370048287045,0.857330020749619,0.861714809392694,0.866218553108798,0.869227781191677,0.871079600122017,0.87220088290393,0.87286043698088,0.873232913657396,0.873432591635492,0.873533267175817,0.873579970762873,0.873598780453744,0.873604251161071,0.873604346523767,0.873602633552073,0.873598213199991,0.87359076206103,0.873582649631394,0.873570479529737,0.873570479529737
2067,0.85,0.849999426961683,0.849998331904029,0.849997237423035,0.849996137729181,0.84999504428698,0.84999397844449,0.849992806536583,0.849991411612855,0.849990266066022,0.849989111301835,0.849989566925902,0.849991569345631,0.849998411418413,0.850017132086696,0.850062123859068,0.850160483347112,0.850359068964376,0.85073282852789,0.851394837841893,0.852512959888131,0.854345617513153,0.85729075589847,0.861661924878248,0.866176699142826,0.869201503275692,0.871063208441545,0.872190925085453,0.872854584035791,0.873229627753712,0.873430856491288,0.873532400824582,0.873579582935038,0.873598638376105,0.873604221613139,0.873604351021689,0.873602673456851,0.873598295000234,0.873590881773561,0.873582769496871,0.873570584597741,0.873570584597741
2068,0.85,0.849999426935686,0.849998331794608,0.849997237338265,0.849996137464089,0.849995044243515,0.849993977091694,0.849992807937302,0.849991431321655,0.849990384551635,0.849989010780973,0.849989536073506,0.849991532128583,0.849998310533641,0.85001686971802,0.850061508866853,0.850159161523898,0.850356431745626,0.850727906250725,0.851386154061756,0.852498259681608,0.85432131749814,0.857251679993961,0.86160908052179,0.866134648876956,0.869175093052008,0.871046732567513,0.872180907104408,0.87284869541565,0.873226315765936,0.873429105780349,0.873531525515116,0.873579187236213,0.873598492576375,0.873604189358618,0.873604352698717,0.873602710270141,0.873598374041125,0.87359099990291,0.873582888980271,0.873570690036588,0.873570690036588
2069,0.85,0.849999426906844,0.849998331685013,0.849997237246841,0.84999613719318,0.849995044199731,0.849993975447539,0.849992816431051,0.84999143875086,0.84999045620681,0.849989013332041,0.849989527188901,0.849991495597041,0.849998205757608,0.850016604877607,0.850060895377901,0.850157846719507,0.850353810281355,0.850723012764935,0.851377518795938,0.852483638920679,0.854297146728892,0.857212784660497,0.861556328249549,0.866092406278307,0.869148549833751,0.871030170949143,0.872170827947874,0.87284276788286,0.873222976848932,0.873427336726106,0.873530639083694,0.873578782525052,0.873598340260784,0.87360415203798,0.873604350271616,0.873602742797152,0.873598448706085,0.873591113505732,0.873583005539047,0.873570793665069,0.873570793665069
2070,0.85,0.849999426874598,0.849998331576984,0.849997237147021,0.84999613692298,0.849995044142668,0.849993973488394,0.849992833760604,0.849991429785878,0.849990464070655,0.849989149643871,0.84998954655245,0.84999145964122,0.84999809550622,0.850016336075345,0.850060282358525,0.850156538153845,0.85035120400541,0.850718147573013,0.851368931515319,0.852469096943447,0.854273104303903,0.857174066975004,0.861503685697416,0.866049972764046,0.869121872896094,0.871013523323121,0.872160687023438,0.872836800595783,0.873219610740205,0.873425548344934,0.873529741067279,0.873578368236445,0.873598180581209,0.873604108942964,0.873604343272355,0.873602770488116,0.873598518288464,0.87359122152303,0.873583118309242,0.873570894795541,0.873570894795541
2071,0.85,0.849999426837455,0.849998331473189,0.849997237022833,0.849996136697543,0.849995043938931,0.84999397176644,0.849992853835268,0.849991403274882,0.849990409176125,0.849989369387207,0.84998958410316,0.849991426030692,0.849997984267851,0.850016067568968,0.850059673204354,0.850155238754788,0.850348615387085,0.850713312886857,0.851360394244691,0.85245463556227,0.854249191777697,0.857135533961375,0.861451130697198,0.866007347497751,0.869095063476338,0.870996792792972,0.872150488192246,0.87283079696814,0.873216221452015,0.873423744189172,0.873528834783927,0.873577948040283,0.87359801645202,0.873604063215052,0.873604334541893,0.873602796237895,0.873598585501518,0.873591326746387,0.873583229469882,0.87357099536948,0.87357099536948
2072,0.85,0.84999942679378,0.849998331375417,0.849997236845919,0.84999613659359,0.849995043344373,0.84999397147794,0.849992859923454,0.849991366681373,0.849990334887029,0.849989493916468,0.849989603942148,0.849991398981499,0.849997885433971,0.850015811978471,0.850059077576809,0.850153956539717,0.850346050913158,0.850708514415568,0.851351912261861,0.852440259721508,0.854225413798361,0.857097206508852,0.861398580224704,0.865964525901668,0.869068125062943,0.870979986888954,0.872140240630212,0.872824766358362,0.873212818166145,0.873421933825547,0.87352792863912,0.873577530740125,0.873597855972203,0.87360402314916,0.873604331087628,0.873602827194988,0.873598657402628,0.873591437234378,0.873583345444285,0.873571101012383,0.873571101012383
2073,0.85,0.84999942674141,0.849998331287837,0.849997236597921,0.849996136661667,0.849995042209782,0.849993973162102,0.849992847566467,0.849991314687687,0.849990224713678,0.849989503777606,0.849989602212483,0.849991379976147,0.849997801748776,0.850015571957668,0.850058497772973,0.850152693637083,0.850343512514991,0.850703753961548,0.851343487242111,0.852425970913953,0.854201771615063,0.857059089243432,0.861346025646187,0.865921508234422,0.869041058789216,0.870963108184517,0.872129947855231,0.872818711192025,0.873209404545202,0.873420119971261,0.873527025249763,0.87357711960853,0.87359770122536,0.873603991164904,0.873604335332602,0.873602865866884,0.873598736215439,0.873591554933719,0.873583467682492,0.873571213028965,0.873571213028965
2074,0.85,0.849999426701424,0.849998331163369,0.849997236448883,0.849996136437459,0.849995041782896,0.849993973057536,0.849992839352188,0.849991280478411,0.849990164582731,0.849989476975603,0.849989591188275,0.849991355407194,0.84999771394446,0.850015329203992,0.850057917719683,0.850151435164981,0.850340986504573,0.850699018580365,0.851335106780742,0.852411757142788,0.854178253486288,0.857021158678732,0.861293525641232,0.865878290287969,0.869013851593815,0.870946140568443,0.872119594575923,0.872812616614527,0.873205966605078,0.873418289724184,0.873526112540825,0.87357670304749,0.873597542186157,0.873603957041617,0.873604338180158,0.873602903617404,0.873598814154251,0.873591671989273,0.873583589851202,0.873571325899647,0.873571325899647
2075,0.85,0.849999426690767,0.849998330963602,0.849997236532257,0.849996135556198,0.849995043033627,0.849993968349605,0.849992850008174,0.84999129257015,0.849990232885726,0.849989438665822,0.849989573070363,0.849991314965733,0.849997609080199,0.850015071417177,0.850057326319772,0.850150170662719,0.850338463080243,0.850694298922531,0.851326761888855,0.852397609695627,0.854154850863927,0.856983400293504,0.861241109927141,0.865834867589707,0.868986493564091,0.870929072478366,0.872109170481993,0.872806472489029,0.873202495093948,0.873416434713684,0.873525182515445,0.873576273703064,0.873597372469592,0.873603914316956,0.873604333850548,0.873602935110735,0.873598886541943,0.873591783833269,0.873583708228385,0.87357143638108,0.87357143638108
2076,0.85,0.849999426721413,0.849998330661059,0.849997236938361,0.84999613377172,0.849995046605822,0.849993957293763,0.849992886325553,0.849991373144693,0.849990495326845,0.849989367034379,0.849989541449011,0.849991252158141,0.849997480817781,0.850014792550609,0.850056717728476,0.850148894365586,0.850335936595803,0.850689589478928,0.851318447207069,0.852383523324592,0.854131558538324,0.856945808274355,0.861188781552541,0.865791235831811,0.868958978189499,0.870911897000674,0.872098670259672,0.872800273389613,0.873198985430358,0.873414551011246,0.873524231172427,0.873575828315808,0.873597189205141,0.873603860121205,0.87360431972522,0.873602958118478,0.873598951605074,0.873591888952013,0.873583821497662,0.873571543301268,0.873571543301268
2077,0.85,0.849999426724936,0.849998330428109,0.849997237110869,0.849996132673105,0.849995048341806,0.849993951776862,0.849992903407602,0.849991404101357,0.849990621868378,0.849989321689121,0.849989527222619,0.849991213334086,0.849997377476336,0.850014537841098,0.850056133247425,0.850147644541477,0.850333442150138,0.850684922404207,0.851310192048306,0.852369524580034,0.854108400351564,0.856908413755018,0.861136524870596,0.865747417893277,0.868931335052803,0.870894642551676,0.872088120298232,0.872794042672926,0.873195458498423,0.873412656622119,0.873523274601391,0.873575380242849,0.873597003728972,0.873603804174189,0.87360430388484,0.873602978555278,0.873599013576888,0.873591990803464,0.873583931137126,0.873571646452452,0.873571646452452
2078,0.85,0.84999942670327,0.849998330264602,0.84999723705972,0.84999613224987,0.849995048285553,0.84999395164405,0.849992905912499,0.849991389061994,0.849990623100525,0.849989335761877,0.849989538589258,0.849991198664324,0.849997297254357,0.850014305394846,0.850055571187538,0.850146419365688,0.850330977789019,0.850680295488577,0.851301993905303,0.852355610619648,0.854085373051198,0.856871209221439,0.861084363336562,0.865703414097059,0.868903560754759,0.870877303436173,0.872077515852669,0.872787775145998,0.873191909246356,0.873410747002073,0.873522308042118,0.873574924750498,0.873596812010589,0.873603741900806,0.873604282019441,0.873602992079599,0.873599068483289,0.873592085465884,0.873584033620045,0.873571742365166,0.873571742365166
2079,0.85,0.84999942664366,0.849998330204207,0.849997236688705,0.849996132768179,0.849995045789514,0.849993958351344,0.849992888837408,0.849991311414213,0.849990447832967,0.849989419599953,0.849989576422293,0.84999121010679,0.849997242980037,0.850014098591314,0.850055035268359,0.850145222749708,0.850328547456318,0.850675712591374,0.851293856455644,0.852341784839422,0.854062479641994,0.856834197752868,0.861032303490208,0.865659230180742,0.868875659101583,0.870859884087502,0.872066860542698,0.872781475110824,0.873188340875061,0.873408826087731,0.873521334540097,0.873574464990167,0.873596616856019,0.873603676011696,0.873604256457176,0.873603000528779,0.873599118047557,0.873592174581386,0.873584130403651,0.873571832159328,0.873571832159328
2080,0.85,0.849999426577618,0.849998330161193,0.849997236303374,0.849996133265409,0.849995043544852,0.849993962522526,0.849992877222738,0.849991249734831,0.849990293127426,0.849989429481454,0.849989575376776,0.849991191597971,0.84999716617527,0.850013876021229,0.850054490351657,0.85014402494189,0.850326126220421,0.850671153152424,0.851285763046598,0.852328034000031,0.854039709889689,0.85679737292909,0.860980326303149,0.86561485934862,0.868847615769343,0.870842381872391,0.87205614853481,0.872775145119547,0.873184754324214,0.873406900565521,0.873520359921524,0.873574011231213,0.873596427454937,0.873603619158338,0.873604239584405,0.873603017183628,0.87359917627935,0.873592272701409,0.873584236651523,0.873571931582473,0.873571931582473
2081,0.85,0.849999426487136,0.849998330182056,0.849997235770701,0.849996134103485,0.849995040676356,0.849993966047695,0.849992864025914,0.84999118100759,0.849990087041245,0.849989375980334,0.849989534868798,0.849991144731873,0.849997069944844,0.850013641747588,0.850053941148062,0.850142831106255,0.85032371946019,0.850666622597899,0.851277719009425,0.852314363205027,0.854017068536751,0.856760739942109,0.860928437649472,0.865570309710789,0.868819436660486,0.870824804032737,0.87204538549674,0.872768792170092,0.873181154806338,0.873404976791882,0.873519389316992,0.873573568755396,0.87359624855378,0.873603576092823,0.873604235564547,0.873603045516856,0.873599246448252,0.873592382987081,0.873584355262371,0.873572043073484,0.873572043073484
2082,0.85,0.84999942640822,0.849998330221478,0.849997235292109,0.849996134897576,0.849995037563308,0.849993968275077,0.84999284092543,0.849991242809355,0.849990756173656,0.849989301383773,0.849989406632319,0.849990959436149,0.849996813836573,0.850013247468758,0.850053245749355,0.85014151337469,0.850321216427541,0.850662027485045,0.851269646870442,0.852300708872419,0.853994503568062,0.856724256498416,0.86087660805131,0.865525559300034,0.868791095682867,0.870807132604157,0.872034552578607,0.872762402529018,0.873177529865906,0.873403044939758,0.873518416241914,0.873573131309145,0.873596079012272,0.873603542973218,0.873604250466249,0.873603088220761,0.873599331398614,0.873592509495421,0.873584491749183,0.873572174094727,0.873572174094727
2083,0.85,0.849999426352263,0.849998330146049,0.849997234925601,0.849996135291133,0.849995036800213,0.849993967714481,0.849992863645841,0.8499912854741,0.849990292657853,0.849989534468787,0.849989587422014,0.849990961337582,0.849996597368767,0.850012841384677,0.850052635631184,0.850140475129521,0.850319168965492,0.850657942142639,0.851261984926788,0.852287264842625,0.853971953024932,0.856687679767616,0.860824586395498,0.865480084913122,0.868762846636055,0.870789127021658,0.872024161087179,0.872755850069192,0.873174376502007,0.87340090914578,0.873517782638303,0.873572383725203,0.873596107988285,0.873603096129913,0.873604421030028,0.873603067739409,0.873599268019164,0.873592446640531,0.873584432633958,0.87357211921326,0.87357211921326
